,affix,Derived Word,Source Word
15541,ic,histaminic,histamine
15542,ic,historiographic,historiography
15544,ic,holonic,holon
15547,ic,homoplasmic,homoplasmy
15548,ic,hoplitic,hoplite
15549,ic,hornblendic,hornblende
15550,ic,humoristic,humorist
15551,ic,hydrologic,hydrology
15552,ic,hyperalgesic,hyperalgesia
15553,ic,hyperbolic,hyperbole
15557,ic,hyperemic,hyperemia
15558,ic,hyperoxic,hyperoxia
15561,ic,hypodermic,hypoderm
15562,ic,hypsometric,hypsometry
15564,ic,iconic,icon
15566,ic,icteric,icterus
15567,ic,idealistic,idealist
15568,ic,ideogrammic,ideogram
15570,ic,idiotic,idiot
15572,ic,idiotypic,idiotype
15574,ic,imperialistic,imperialist
15575,ic,impressionistic,impressionist
15576,ic,intronic,intron
15577,ic,ionic,ion
15579,ic,islandic,island
15580,ic,isogonic,isogon
15581,ic,isomeric,isomer
15582,ic,isoparaffinic,isoparaffin
15586,ic,isotopic,isotope
15588,ic,journalistic,journal
15589,ic,kaleidoscopic,kaleidoscope
15590,ic,kaonic,kaon
15591,ic,karstic,karst
15592,ic,lactonic,lactone
15593,ic,laparoscopic,laparoscope
15596,ic,lateritic,laterite
15597,ic,lemniscatic,lemniscate
15599,ic,leukocytic,leukocyte
15600,ic,lexicographic,lexicography
15602,ic,lignitic,lignite
15604,ic,limonitic,limonite
15605,ic,lithographic,lithograph
15606,ic,lithophytic,lithophyte
15607,ic,luvisolic,luvisol
15610,ic,machinic,machine
15612,ic,magnetospheric,magnetosphere
15616,ic,meandric,meander
15617,ic,megakaryoblastic,megakaryoblast
15618,ic,megalithic,megalith
15619,ic,mercuric,mercury
15621,ic,mesic,xeric
15622,ic,mesomorphic,mesomorph
15625,ic,metamorphic,metamorphosis
15626,ic,meteoric,meteor
15628,ic,meteoritic,meteor
15629,ic,meteorologic,meteorology
15630,ic,misandric,misandry
15631,ic,mitogenomic,mitogenome
15632,ic,monarchic,monarchy
15633,ic,monodic,monody
15634,ic,moraic,mora
15635,ic,morainic,moraine
15636,ic,morphologic,morphology
15637,ic,motoric,motor
15638,ic,muscarinic,muscarine
15639,ic,myelocytic,myelocyte
15640,ic,myopathic,myopathy
15642,ic,mythic,myth
15643,ic,naphthenic,naphthene
15644,ic,necrophilic,necrophilia
15645,ic,neurobiological,neurobiology
15646,ic,neurologic,neurology
15647,ic,normoxic,normoxia
15649,ic,nostalgic,nostalgia
15651,ic,novelistic,novelist
15652,ic,nucleonic,nucleon
15653,ic,nummulitic,nummulite
15654,ic,occultic,occult
15655,ic,octameric,octamer
15656,ic,octonionic,octonion
15663,ic,ohmic,ohm
15664,ic,oncologic,oncology
15665,ic,onomatopoeic,onomatopoeia
15666,ic,oolitic,oolite
15667,ic,ophiolitic,ophiolite
15668,ic,orogenic,orogeny
15669,ic,orographic,orography
15671,ic,osmic,osmium
15673,ic,oxidic,oxide
15674,ic,oxygenic,oxygen
15677,ic,paleobiogeographic,paleobiogeography
15678,ic,paleontologic,paleontology
15680,ic,pandeistic,pandeist
15681,ic,parasitic,parasite
15683,ic,pareidolic,pareidolia
15684,ic,parodistic,parodist
15686,ic,pathologic,pathology
15687,ic,pearlitic,pearlite
15692,ic,pederastic,pederast
15693,ic,pedophilic,pedophile
15695,ic,pegmatitic,pegmatite
15697,ic,phenomic,phenome
15698,ic,phenotypic,phenotype
15699,ic,philatelic,philately
15700,ic,philosophic,philosophy
15701,ic,phonemic,phoneme
15704,ic,physiognomic,physiognomy
15705,ic,physiologic,physiology
15706,ic,picritic,picrite
15707,ic,pietistic,pietist
15709,ic,plasmic,plasma
15710,ic,plasmonic,plasmon
15711,ic,plastidic,plastid
15712,ic,podiatric,podiatry
15713,ic,polyadic,polyad
15714,ic,pornographic,pornography
15715,ic,porphyroblastic,porphyroblast
15716,ic,positronic,positron
15719,ic,presbyopic,presbyopia
15720,ic,promyelocytic,promyelocyte
15722,ic,propargylic,propargyl
15723,ic,pseudomorphic,pseudomorph
15724,ic,psychiatric,psychiatry
15725,ic,psychogenetic,psychogenesis
15726,ic,psychographic,psychography
15728,ic,psychologic,psychology
15730,ic,psychopharmacologic,psychopharmacology
15733,ic,quietistic,quietism
15736,ic,rachitic,rachitis
15737,ic,rajasic,rajas
15738,ic,rasic,rasa
15739,ic,regosolic,regosol
15740,ic,rhapsodic,rhapsody
15741,ic,rheostatic,rheostat
15743,ic,rotameric,rotamer
15744,ic,samsaric,samsara
15745,ic,saprobic,saprobe
15751,ic,sapropelic,sapropel
15752,ic,saprotrophic,saprotroph
15753,ic,sarcomeric,sarcomere
15754,ic,sattvic,sattva
15755,ic,saxophonic,saxophone
15756,ic,scalic,scale
15757,ic,selenographic,selenography
15760,ic,semic,seme
15761,ic,sepic,sepia
15764,ic,siphonic,siphon
15765,ic,skeuomorphic,skeuomorph
15766,ic,sociographic,sociography
15767,ic,soloistic,soloist
15769,ic,solonetzic,solonetz
15771,ic,spheric,sphere
15772,ic,stalactitic,stalactite
15773,ic,stanzaic,stanza
15774,ic,stigmergic,stigmergy
15775,ic,strabismic,strabismus
15777,ic,sulfuric,sulfurique
15778,ic,sultanic,sultan
15779,ic,syenitic,syenite
15782,ic,symphonic,symphony
15784,ic,synodic,synodicus
15789,ic,tamasic,tamas
15792,ic,tautomeric,tautomer
15793,ic,taxonomic,taxonomy
15794,ic,tectonic,tectonicus
15796,ic,telemetric,telemetry
15797,ic,telepathic,telepathy
15799,ic,telephonic,telephone
15800,ic,tetrapyrrolic,tetrapyrrole
15802,ic,thalamic,thalamus
15803,ic,theocratic,theocrat
15804,ic,theogonic,theogony
15805,ic,theologic,theology
15806,ic,theosophic,theosophy
15807,ic,tholeiitic,tholeiite
15808,ic,tonalitic,tonalite
15814,ic,traditionalistic,traditionalist
15815,ic,transcriptomic,transcriptome
15816,ic,trimeric,trimer
15818,ic,tungstic,tungsten
15820,ic,turbiditic,turbidite
15821,ic,urbanistic,urbanist
15822,ic,ureteric,ureter
15823,ic,vandalic,vandal
15824,ic,ventriloquistic,ventriloquist
15825,ic,vexillologic,vexillology
15826,ic,violinistic,violinist
15827,ic,virtuosic,virtuoso
15828,ic,vitaminic,vitamin
15830,ic,vitriolic,vitriol
15832,ic,volcanic,volcanique
15833,ic,volumic,volume
15834,ic,voluntaristic,voluntarist
15835,ic,zeolitic,zeolite
15838,ic,zwitterionic,zwitterion
15839,ic,zygotic,zygote
15840,ery,archery,archerie
15841,ery,cookery,cook
15842,ery,gunnery,gun
15843,ery,magery,mage
15844,ery,midwifery,midwife
15845,ery,outsourcery,outsource
15846,ery,popery,pope
15847,ery,slavery,slave
15848,y,starchy,starch
15851,y,dunny,dun
15855,y,femmy,femme
15857,y,aberrancy,aberrance
15858,y,absorbency,absorbance
15859,y,addy,address
15860,y,advisory,advisor
15862,y,ambery,amber
15864,y,amby,ambidextrous
15868,y,arcadey,arcade
15870,y,assy,ass
15874,y,baggy,bag
15876,y,barky,bark
15877,y,barny,barn
15881,y,beady,bead
15884,y,beany,bean
15887,y,beardy,beard
15895,y,beechy,beech
15900,y,benty,bent
15902,y,billowy,billow
15905,y,birchy,birch
15910,y,funky,funk
15913,y,funny,fun
15914,y,fuzzy,fuzz
15915,y,gally,galley
15916,y,garagey,garage
15917,y,gassy,gas
15919,y,giddy,gidi
15920,y,gifty,gift
15924,y,ginny,gin
15927,y,glassy,glasy
15929,y,glossy,gloss
15931,y,goaty,goat
15933,y,gobby,gob
15936,y,gooey,goo
15937,y,goony,goon
15939,y,gospelly,gospel
15940,y,gossamery,gossamer
15944,y,gravely,gravely
15945,y,grippy,grip
15946,y,groovy,groove
15948,y,grouty,grout
15951,y,grunty,grunt
15955,y,happy,happy
15956,y,hasty,hasty
15959,y,hawky,hawk
15962,y,heathery,heather
15965,y,heathy,heath
15966,y,hefty,heft
15969,y,hoary,hoar
15970,y,holey,hole
15972,y,hoopy,hoop
15973,y,horny,horn
15976,y,housey,house
15979,y,hubby,husband
15980,y,hully,hull
15984,y,hunky,hunk
15988,y,hypsometry,hypsometer
15989,y,iggy,ignore
15990,y,jabby,jab
15991,y,jaggedy,jagged
15992,y,jetty,jet
15997,y,jinky,jink
15999,y,jocky,jock
16000,y,juicy,juice
16003,y,kerby,kerb
16005,y,kitty,kit
16008,y,laky,lake
16010,y,lamby,lamb
16018,y,lathy,lath
16019,y,leady,lead
16020,y,leafy,leaf
16022,y,leeky,leek
16029,y,linky,link
16031,y,loungey,lounge
16033,y,loungy,lounge
16035,y,lovey,love
16036,y,lumpy,lump
16039,y,maggoty,maggot
16040,y,marly,marl
16042,y,marshy,marsh
16043,y,masty,mast
16046,y,meadowy,meadow
16048,y,measly,misellus
16049,y,meaty,meat
16053,y,messy,mess
16056,y,metally,metal
16058,y,minxy,minx
16060,y,miry,mire
16063,y,mooey,mui
16065,y,moussy,mousse
16069,y,muddy,mud
16070,y,mushy,mush
16072,y,nappy,napkin
16075,y,naughty,naught
16076,y,nebbishy,nebbish
16078,y,nerdy,nerd
16082,y,newsy,news
16085,y,niggy,nigger
16091,y,noddy,nod
16093,y,noisy,noise
16094,y,nooby,noob
16096,y,noodly,noodle
16098,y,numby,numb
16099,y,nutty,nut
16100,y,octopussy,octopus
16101,y,oily,oil
16103,y,orangey,orange
16105,y,orby,orb
16106,y,ottery,otter
16108,y,outdoorsy,outdoors
16119,y,peasy,peas
16124,y,peery,peer
16126,y,pesty,pest
16128,y,pikey,pike
16131,y,pillowy,pillow
16133,y,pily,pile
16134,y,pinchy,pinch
16136,y,pinky,pink
16138,y,pippy,pip
16144,y,pithy,pith
16147,y,plasticky,plastic
16149,y,platy,plate
16151,y,ploppy,plop
16157,y,pobby,pob
16158,y,poddy,pod
16159,y,polyploidy,polyploid
16160,y,pommy,pom
16163,y,pondy,pond
16165,y,poofy,poof
16173,y,pretty,prety
16175,y,princessy,princess
16177,o,morto,mortified
16178,o,dumbo,dumb
16179,o,psycho,psychotic
16181,o,aggro,aggravation
16182,o,bizzo,biz
16183,o,cheapo,cheap
16184,o,creepo,creep
16185,o,deafo,deaf
16186,o,derro,derelict
16188,o,garbo,garbage
16189,o,muso,musician
16190,o,nerdo,nerd
16191,o,posho,posh
16192,o,preso,presentation
16193,o,rando,random
16194,o,saddo,sad
16195,o,sicko,sick
16197,o,weirdo,weird
16199,ist,agronomist,agronomy
16208,ist,processualist,processual
16209,ist,proceduralist,procedural
16210,ist,portionist,portion
16211,ist,abolitionist,abolition
16216,ist,abortionist,abortion
16222,ist,absolutist,absolute
16233,ist,abstentionist,abstention
16234,ist,abstractionist,abstraction
16238,ist,absurdist,absurd
16240,ist,accelerationist,acceleration
16241,ist,accidentalist,accidental
16245,ist,accompanist,accompany
16246,ist,accordionist,accordion
16249,ist,activist,active
16253,ist,aestheticist,aesthetic
16254,ist,ageist,age
16257,ist,agriculturist,agriculture
16261,ist,alarmist,alarm
16263,ist,altoist,alto
16264,ist,anatomist,anatomy
16266,ist,annexationist,annexation
16267,ist,anthologist,anthology
16269,ist,apiologist,apiology
16271,ist,apologist,apology
16276,ist,archaeozoologist,archaeozoology
16278,ist,artillerist,artillery
16280,ist,ascensionist,ascension
16282,ist,assimilationist,assimilation
16286,ist,associationist,association
16292,ist,auteurist,auteur
16294,ist,authenticist,authentic
16297,ist,autoharpist,autoharp
16300,ist,automatist,automatic
16302,ist,balladist,ballad
16304,ist,bandoneonist,bandoneon
16306,ist,bassoonist,bassoon
16308,ist,behaviorist,behavior
16310,ist,bicyclist,bicycle
16312,ist,bioethicist,bioethics
16313,ist,biogerontologist,biogerontology
16314,ist,botanist,botany
16315,ist,bullionist,bullion
16316,ist,cabalist,cabal
16318,ist,cantonalist,cantonal
16319,ist,carcinologist,carcinology
16320,ist,careerist,career
16328,ist,caricaturist,caricature
16331,ist,carillonist,carillon
16333,ist,cartoonist,cartoon
16337,ist,casteist,caste
16339,ist,catalyst,catalysis
16342,ist,catastrophist,catastrophe
16344,ist,causalist,causal
16345,ist,ceramicist,ceramic
16348,ist,chartist,chart
16349,ist,classicist,classic
16351,ist,clavichordist,clavichord
16354,ist,clericalist,clerical
16356,ist,climatologist,climatology
16359,ist,coherentist,coherent
16361,ist,collaborationist,collaboration
16363,ist,collagist,collage
16366,ist,collectivist,collective
16368,ist,colorist,colour
16371,ist,colourist,colour
16374,ist,commercialist,commercial
16381,ist,comparatist,comparative
16383,ist,completionist,completion
16385,ist,completist,complete
16390,ist,computationalist,computational
16392,ist,computist,compute
16397,ist,conchologist,conchology
16399,ist,conciliarist,conciliar
16402,ist,conformist,conform
16405,ist,connectionist,connection
16407,ist,conservationist,conservation
16415,ist,contagionist,contagion
16417,ist,contextualist,contextual
16419,ist,contortionist,contortion
16420,ist,controversialist,controversial
16423,ist,conventionalist,conventional
16428,ist,conventionist,convention
16430,ist,copyist,copy
16433,ist,cornetist,cornet
16436,ist,cosmetologist,cosmetology
16438,ist,councilist,council
16443,ist,coupist,coup
16445,ist,creolist,creole
16446,ist,criminologist,criminology
16449,ist,cueist,cue
16451,ist,culturalist,cultural
16453,ist,culturist,culture
16462,ist,cuneiformist,cuneiform
16463,ist,daguerreotypist,daguerreotype
16466,ist,deconstructionist,deconstruction
16468,ist,deflationist,deflation
16469,ist,deletionist,deletion
16471,ist,demolitionist,demolition
16473,ist,denialist,denial
16477,ist,denturist,denture
16480,ist,dermatologist,dermatology
16483,ist,desegregationist,desegregation
16484,ist,deviationist,deviation
16486,ist,dialoguist,dialogue
16488,ist,diarist,diary
16490,ist,distortionist,distortion
16494,ist,divisionist,division
16496,ist,dominionist,dominion
16497,ist,dualist,dual
16502,ist,duettist,duet
16505,ist,ecumenist,ecumenism
16508,ist,egalitarianist,egalitarian
16511,ist,egotist,ego
16515,ist,eliminationist,elimination
16516,ist,eliminativist,eliminative
16517,ist,elocutionist,elocution
16521,ist,emergentist,emergent
16523,ist,enamelist,enamel
16524,ist,encyclopedist,encyclopedia
16527,ist,entomologist,entomology
16528,ist,entryist,entry
16529,ist,errorist,error
16533,ist,essayist,essay
16537,ist,eternalist,eternal
16539,ist,ethicist,ethics
16544,ist,ethnomethodologist,ethnomethodology
16545,ist,etymologist,etymology
16546,ist,eugenicist,eugenic
16548,ist,eulogist,eulogy
16552,ist,euphoniumist,euphonium
16555,ist,evidentialist,evidential
16557,ist,exceptionalist,exceptional
16558,ist,excursionist,excursion
16560,ist,executionist,execution
16561,ist,exhibitionist,exhibition
16565,ist,expressivist,expressive
16567,ist,extensionist,extension
16570,ist,externalist,external
16572,ist,extortionist,extortion
16575,ist,factionist,faction
16577,ist,faddist,fad
16578,ist,fallibilist,fallible
16580,ist,federalist,federal
16584,ist,federationist,federation
16585,ist,fetishist,fetish
16587,ist,fictionist,fiction
16589,ist,finalist,final
16590,ist,finitist,finite
16592,ist,flautist,flaute
16594,ist,flavorist,flavor
16597,ist,flugelhornist,flugelhorn
16599,ist,foodist,food
16608,ist,foundationalist,foundational
16611,ist,fundamentalist,fundamental
16617,ist,gallerist,gallery
16620,ist,gambist,gamba
16623,ist,genealogist,genealogy
16626,ist,geneticist,genetic
16628,ist,geologist,geology
16631,ist,gerontologist,gerontology
16632,ist,glaciologist,glaciology
16633,ist,guitarist,guitar
16636,ist,handcyclist,handcycle
16638,ist,harmonicist,harmonica
16641,ist,harmonist,harmony
16645,ist,harpist,harp
16648,ist,harpsichordist,harpsichord
16650,ist,hematologist,hematology
16651,ist,heraldist,herald
16652,ist,hermeticist,hermetic
16653,ist,histopathologist,histopathology
16656,ist,homilist,homily
16658,ist,hornist,horn
16661,ist,horticulturist,horticulture
16662,ist,humorist,humor
16664,ist,hydrologist,hydrology
16668,ist,hygienist,hygiene
16669,ist,hypnotist,hypnotise
16672,ist,ichthyologist,ichthyology
16675,ist,immediatist,immediate
16676,ist,immersionist,immersion
16678,ist,immortalist,immortal
16680,ist,imperialist,imperial
16682,ist,independentist,independent
16684,ist,inductivist,inductive
16686,ist,industrialist,industrial
16690,ist,inerrantist,inerrant
16695,ist,infantilist,infantile
16697,ist,inflationist,inflation
16698,ist,innatist,innate
16699,ist,institutionalist,institutional
16701,ist,integralist,integral
16702,ist,integrationist,integration
16705,ist,interactionist,interaction
16707,ist,internalist,internal
16708,ist,ironist,irony
16712,ist,jihadist,jihad
16721,ist,justificationist,justification
16722,ist,keyboardist,keyboard
16725,ist,keytarist,keytar
16728,ist,kinesiologist,kinesiology
16730,ist,laborist,labor
16732,ist,lampoonist,lampoon
16734,ist,landscapist,landscape
16735,ist,laryngoscopist,laryngoscope
16737,ist,leaguist,league
16742,ist,leftist,left
16745,ist,legalist,legal
16747,ist,lexicalist,lexical
16748,ist,liberationist,liberation
16751,ist,liquidationist,liquidation
16752,ist,literalist,literal
16756,ist,lobbyist,lobby
16757,ist,lobotomist,lobotomy
16760,ist,localizationist,localization
16762,ist,lutist,lute
16764,ist,lyrist,lyre
16766,ist,malacologist,malacology
16768,ist,manicurist,manicure
16770,ist,marionettist,marionette
16771,ist,martyrologist,martyrology
16773,ist,masculist,masculism
16776,ist,materialist,material
16781,ist,maternalist,maternal
16782,ist,maximalist,maximal
16786,ist,methodist,method
16788,ist,microscopist,microscope
16789,ist,microtonalist,microtonal
16791,ist,miniaturist,miniature
16795,ist,ministerialist,ministerial
16796,ist,misandrist,misandry
16798,ist,miserabilist,miserable
16801,ist,missiologist,missiology
16803,ist,monologist,monolog
16805,ist,monopolist,monopoly
16808,ist,monopsonist,monopsony
16809,ist,mortalist,mortal
16813,ist,mosaicist,mosaic
16815,ist,multiculturalist,multicultural
16817,ist,multilateralist,multilateral
16818,ist,musicologist,musicology
16820,ist,nanotechnologist,nanotechnology
16823,ist,natalist,natal
16826,ist,nationalist,national
16828,ist,nativist,native
16829,ist,navalist,naval
16830,ist,negationist,negation
16833,ist,negativist,negative
16835,ist,nephrologist,nephrology
16837,ist,nihilist,nihil
16841,ist,nostalgist,nostalgia
16843,ist,novelist,novel
16846,ist,nudist,nude
16849,ist,numismatist,numismatics
16851,ist,nutritionist,nutrition
16852,ist,objectivist,objective
16854,ist,oboist,oboe
16857,ist,observationalist,observational
16859,ist,obstructionist,obstruction
16865,ist,occasionalist,occasional
16866,ist,oligopolist,oligopoly
16867,ist,ontologist,ontology
16868,ist,oologist,oology
16870,ist,oppositionist,opposition
16873,ist,orchardist,orchard
16875,ist,organist,organiste
16876,ist,origamist,origami
16878,ist,palindromist,palindrome
16880,ist,pandeist,pandeism
16886,ist,panelist,panel
16889,ist,paranormalist,paranormal
16891,ist,particularist,particular
16893,ist,partitionist,partition
16894,ist,pastoralist,pastoral
16897,ist,pathologist,pathology
16899,ist,peasantist,peasant
16900,ist,percussionist,percussion
16901,ist,perfusionist,perfusion
16902,ist,pharmacist,pharmacy
16905,ist,philatelist,philately
16907,ist,phycologist,phycology
16909,ist,physicist,physics
16912,ist,plagiarist,plagiary
16914,ist,platformist,platform
16915,ist,podiatrist,podiatry
16916,ist,pomologist,pomology
16917,ist,portraitist,portrait
16919,ist,possibilist,possible
16925,ist,precisionist,precision
16927,ist,prescriptionist,prescription
16932,ist,prescriptivist,prescriptive
16935,ist,primitivist,primitive
16936,ist,principlist,principle
16937,ist,problemist,problem
16939,ist,proctologist,proctology
